"name","platform","day_only","variable","value"
"Lilian Marijnissen
(SP)","Twitter",2021-02-20,"Number of Likes",242
"Lilian Marijnissen
(SP)","Twitter",2021-02-21,"Number of Likes",718
"Lilian Marijnissen
(SP)","Twitter",2021-02-22,"Number of Likes",233
"Lilian Marijnissen
(SP)","Twitter",2021-02-23,"Number of Likes",3297
"Lilian Marijnissen
(SP)","Twitter",2021-02-24,"Number of Likes",408
"Lilian Marijnissen
(SP)","Twitter",2021-02-25,"Number of Likes",1222
"Lilian Marijnissen
(SP)","Twitter",2021-02-26,"Number of Likes",278
"Lilian Marijnissen
(SP)","Twitter",2021-02-27,"Number of Likes",433
"Lilian Marijnissen
(SP)","Twitter",2021-02-28,"Number of Likes",462
"Lilian Marijnissen
(SP)","Twitter",2021-03-01,"Number of Likes",848
"Lilian Marijnissen
(SP)","Twitter",2021-03-02,"Number of Likes",177
"Lilian Marijnissen
(SP)","Twitter",2021-03-03,"Number of Likes",927
"Lilian Marijnissen
(SP)","Twitter",2021-03-04,"Number of Likes",2973
"Lilian Marijnissen
(SP)","Twitter",2021-03-05,"Number of Likes",355
"Lilian Marijnissen
(SP)","Twitter",2021-03-06,"Number of Likes",566
"Lilian Marijnissen
(SP)","Twitter",2021-03-07,"Number of Likes",136
"Lilian Marijnissen
(SP)","Twitter",2021-03-08,"Number of Likes",689
"Lilian Marijnissen
(SP)","Twitter",2021-03-09,"Number of Likes",484
"Lilianne Ploumen
(PvdA)","Facebook",2021-01-04,"Number of Likes",87
"Lilianne Ploumen
(PvdA)","Facebook",2021-01-06,"Number of Likes",157
"Lilianne Ploumen
(PvdA)","Facebook",2021-01-08,"Number of Likes",105
"Lilianne Ploumen
(PvdA)","Facebook",2021-01-12,"Number of Likes",282
"Lilianne Ploumen
(PvdA)","Facebook",2021-01-13,"Number of Likes",159
"Lilianne Ploumen
(PvdA)","Facebook",2021-01-18,"Number of Likes",783
"Lilianne Ploumen
(PvdA)","Facebook",2021-01-21,"Number of Likes",289
"Lilianne Ploumen
(PvdA)","Facebook",2021-01-23,"Number of Likes",652
"Lilianne Ploumen
(PvdA)","Facebook",2021-01-24,"Number of Likes",237
"Lilianne Ploumen
(PvdA)","Facebook",2021-01-25,"Number of Likes",186
"Lilianne Ploumen
(PvdA)","Facebook",2021-01-27,"Number of Likes",425
"Lilianne Ploumen
(PvdA)","Facebook",2021-01-28,"Number of Likes",767
"Lilianne Ploumen
(PvdA)","Facebook",2021-01-29,"Number of Likes",229
"Lilianne Ploumen
(PvdA)","Facebook",2021-01-31,"Number of Likes",243
"Lilianne Ploumen
(PvdA)","Facebook",2021-02-02,"Number of Likes",254
"Lilianne Ploumen
(PvdA)","Facebook",2021-02-03,"Number of Likes",95
"Lilianne Ploumen
(PvdA)","Facebook",2021-02-04,"Number of Likes",296
"Lilianne Ploumen
(PvdA)","Facebook",2021-02-05,"Number of Likes",173
"Lilianne Ploumen
(PvdA)","Facebook",2021-02-06,"Number of Likes",223
"Lilianne Ploumen
(PvdA)","Facebook",2021-02-07,"Number of Likes",317
"Lilianne Ploumen
(PvdA)","Facebook",2021-02-08,"Number of Likes",605
"Lilianne Ploumen
(PvdA)","Facebook",2021-02-09,"Number of Likes",243
"Lilianne Ploumen
(PvdA)","Facebook",2021-02-10,"Number of Likes",252
"Lilianne Ploumen
(PvdA)","Facebook",2021-02-11,"Number of Likes",199
"Lilianne Ploumen
(PvdA)","Facebook",2021-02-12,"Number of Likes",345
"Lilianne Ploumen
(PvdA)","Facebook",2021-02-14,"Number of Likes",677
"Lilianne Ploumen
(PvdA)","Facebook",2021-02-15,"Number of Likes",396
"Lilianne Ploumen
(PvdA)","Facebook",2021-02-16,"Number of Likes",639
"Lilianne Ploumen
(PvdA)","Facebook",2021-02-17,"Number of Likes",398
"Lilianne Ploumen
(PvdA)","Facebook",2021-02-19,"Number of Likes",180
"Lilianne Ploumen
(PvdA)","Facebook",2021-02-20,"Number of Likes",225
"Lilianne Ploumen
(PvdA)","Facebook",2021-02-23,"Number of Likes",1105
"Lilianne Ploumen
(PvdA)","Facebook",2021-02-24,"Number of Likes",258
"Lilianne Ploumen
(PvdA)","Facebook",2021-02-25,"Number of Likes",881
"Lilianne Ploumen
(PvdA)","Facebook",2021-02-26,"Number of Likes",639
"Lilianne Ploumen
(PvdA)","Facebook",2021-02-27,"Number of Likes",149
"Lilianne Ploumen
(PvdA)","Facebook",2021-02-28,"Number of Likes",633
"Lilianne Ploumen
(PvdA)","Facebook",2021-03-01,"Number of Likes",167
"Lilianne Ploumen
(PvdA)","Facebook",2021-03-02,"Number of Likes",545
"Lilianne Ploumen
(PvdA)","Facebook",2021-03-03,"Number of Likes",596
"Lilianne Ploumen
(PvdA)","Facebook",2021-03-04,"Number of Likes",213
"Lilianne Ploumen
(PvdA)","Facebook",2021-03-05,"Number of Likes",781
"Lilianne Ploumen
(PvdA)","Facebook",2021-03-06,"Number of Likes",145
"Lilianne Ploumen
(PvdA)","Facebook",2021-03-07,"Number of Likes",533
"Lilianne Ploumen
(PvdA)","Facebook",2021-03-08,"Number of Likes",209
"Lilianne Ploumen
(PvdA)","Facebook",2021-03-10,"Number of Likes",228
"Lilianne Ploumen
(PvdA)","Facebook",2021-03-11,"Number of Likes",42
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-03,"Number of Likes",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-04,"Number of Likes",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-06,"Number of Likes",52
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-07,"Number of Likes",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-08,"Number of Likes",149
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-12,"Number of Likes",18
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-13,"Number of Likes",856
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-15,"Number of Likes",778
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-16,"Number of Likes",111
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-18,"Number of Likes",3028
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-19,"Number of Likes",220
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-20,"Number of Likes",530
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-21,"Number of Likes",792
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-23,"Number of Likes",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-24,"Number of Likes",647
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-25,"Number of Likes",270
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-26,"Number of Likes",597
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-27,"Number of Likes",28
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-28,"Number of Likes",710
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-29,"Number of Likes",2150
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-30,"Number of Likes",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-31,"Number of Likes",152
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-01,"Number of Likes",144
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-02,"Number of Likes",3716
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-03,"Number of Likes",381
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-04,"Number of Likes",228
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-05,"Number of Likes",161
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-07,"Number of Likes",316
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-08,"Number of Likes",590
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-09,"Number of Likes",810
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-10,"Number of Likes",168
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-12,"Number of Likes",268
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-13,"Number of Likes",677
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-14,"Number of Likes",773
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-15,"Number of Likes",275
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-17,"Number of Likes",790
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-18,"Number of Likes",153
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-19,"Number of Likes",773
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-20,"Number of Likes",460
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-21,"Number of Likes",1251
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-22,"Number of Likes",1432
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-23,"Number of Likes",370
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-24,"Number of Likes",2685
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-25,"Number of Likes",3338
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-26,"Number of Likes",967
"Lilianne Ploumen
(PvdA)","Twitter",2021-03-01,"Number of Likes",494
"Lilianne Ploumen
(PvdA)","Twitter",2021-03-02,"Number of Likes",829
"Lilianne Ploumen
(PvdA)","Twitter",2021-03-03,"Number of Likes",1134
"Lilianne Ploumen
(PvdA)","Twitter",2021-03-04,"Number of Likes",8414
"Lilianne Ploumen
(PvdA)","Twitter",2021-03-05,"Number of Likes",3518
"Lilianne Ploumen
(PvdA)","Twitter",2021-03-06,"Number of Likes",914
"Lilianne Ploumen
(PvdA)","Twitter",2021-03-07,"Number of Likes",371
"Lilianne Ploumen
(PvdA)","Twitter",2021-03-08,"Number of Likes",284
"Mark Rutte
(VVD)","Facebook",2021-01-08,"Number of Likes",1355
"Mark Rutte
(VVD)","Facebook",2021-01-12,"Number of Likes",3031
"Mark Rutte
(VVD)","Facebook",2021-01-14,"Number of Likes",665
"Mark Rutte
(VVD)","Facebook",2021-01-15,"Number of Likes",2717
"Mark Rutte
(VVD)","Facebook",2021-01-20,"Number of Likes",2965
"Mark Rutte
(VVD)","Facebook",2021-01-21,"Number of Likes",2644
"Mark Rutte
(VVD)","Facebook",2021-01-22,"Number of Likes",669
"Mark Rutte
(VVD)","Facebook",2021-01-25,"Number of Likes",5739
"Mark Rutte
(VVD)","Facebook",2021-01-27,"Number of Likes",3942
"Mark Rutte
(VVD)","Facebook",2021-01-28,"Number of Likes",1888
"Mark Rutte
(VVD)","Facebook",2021-01-29,"Number of Likes",4973
"Mark Rutte
(VVD)","Facebook",2021-01-31,"Number of Likes",5730
"Mark Rutte
(VVD)","Facebook",2021-02-01,"Number of Likes",485
"Mark Rutte
(VVD)","Facebook",2021-02-02,"Number of Likes",8308
"Mark Rutte
(VVD)","Facebook",2021-02-05,"Number of Likes",645
"Mark Rutte
(VVD)","Facebook",2021-02-08,"Number of Likes",1232
"Mark Rutte
(VVD)","Facebook",2021-02-10,"Number of Likes",1231
"Mark Rutte
(VVD)","Facebook",2021-02-11,"Number of Likes",972
"Mark Rutte
(VVD)","Facebook",2021-02-12,"Number of Likes",1607
"Mark Rutte
(VVD)","Facebook",2021-02-16,"Number of Likes",4927
"Mark Rutte
(VVD)","Facebook",2021-02-23,"Number of Likes",2414
"Mark Rutte
(VVD)","Facebook",2021-02-25,"Number of Likes",445
"Mark Rutte
(VVD)","Facebook",2021-03-08,"Number of Likes",1876
"Mark Rutte
(VVD)","Twitter",2021-01-05,"Number of Likes",392
"Mark Rutte
(VVD)","Twitter",2021-01-06,"Number of Likes",27325
"Mark Rutte
(VVD)","Twitter",2021-01-08,"Number of Likes",369
"Mark Rutte
(VVD)","Twitter",2021-01-11,"Number of Likes",444
"Mark Rutte
(VVD)","Twitter",2021-01-12,"Number of Likes",1741
"Mark Rutte
(VVD)","Twitter",2021-01-13,"Number of Likes",751
"Mark Rutte
(VVD)","Twitter",2021-01-14,"Number of Likes",3039
"Mark Rutte
(VVD)","Twitter",2021-01-15,"Number of Likes",2124
"Mark Rutte
(VVD)","Twitter",2021-01-18,"Number of Likes",1889
"Mark Rutte
(VVD)","Twitter",2021-01-19,"Number of Likes",204
"Mark Rutte
(VVD)","Twitter",2021-01-20,"Number of Likes",7473
"Mark Rutte
(VVD)","Twitter",2021-01-21,"Number of Likes",1996
"Mark Rutte
(VVD)","Twitter",2021-01-22,"Number of Likes",404
"Mark Rutte
(VVD)","Twitter",2021-01-25,"Number of Likes",6814
"Mark Rutte
(VVD)","Twitter",2021-01-26,"Number of Likes",4300
"Mark Rutte
(VVD)","Twitter",2021-01-27,"Number of Likes",3262
"Mark Rutte
(VVD)","Twitter",2021-01-28,"Number of Likes",1047
"Mark Rutte
(VVD)","Twitter",2021-01-29,"Number of Likes",1883
"Mark Rutte
(VVD)","Twitter",2021-01-31,"Number of Likes",5205
"Mark Rutte
(VVD)","Twitter",2021-02-01,"Number of Likes",466
"Mark Rutte
(VVD)","Twitter",2021-02-02,"Number of Likes",4298
"Mark Rutte
(VVD)","Twitter",2021-02-04,"Number of Likes",855
"Mark Rutte
(VVD)","Twitter",2021-02-05,"Number of Likes",378
"Mark Rutte
(VVD)","Twitter",2021-02-08,"Number of Likes",817
"Mark Rutte
(VVD)","Twitter",2021-02-09,"Number of Likes",188
"Mark Rutte
(VVD)","Twitter",2021-02-10,"Number of Likes",1217
"Mark Rutte
(VVD)","Twitter",2021-02-11,"Number of Likes",663
"Mark Rutte
(VVD)","Twitter",2021-02-12,"Number of Likes",361
"Mark Rutte
(VVD)","Twitter",2021-02-15,"Number of Likes",818
"Mark Rutte
(VVD)","Twitter",2021-02-16,"Number of Likes",3118
"Mark Rutte
(VVD)","Twitter",2021-02-17,"Number of Likes",1924
"Mark Rutte
(VVD)","Twitter",2021-02-18,"Number of Likes",352
"Mark Rutte
(VVD)","Twitter",2021-02-23,"Number of Likes",917
"Mark Rutte
(VVD)","Twitter",2021-02-24,"Number of Likes",215
"Mark Rutte
(VVD)","Twitter",2021-02-25,"Number of Likes",510
"Mark Rutte
(VVD)","Twitter",2021-02-26,"Number of Likes",381
"Mark Rutte
(VVD)","Twitter",2021-03-07,"Number of Likes",972
"Mark Rutte
(VVD)","Twitter",2021-03-08,"Number of Likes",663
"Sigird Kaag
(D66)","Facebook",2021-01-05,"Number of Likes",147
"Sigird Kaag
(D66)","Facebook",2021-01-07,"Number of Likes",167
"Sigird Kaag
(D66)","Facebook",2021-01-12,"Number of Likes",303
"Sigird Kaag
(D66)","Facebook",2021-01-13,"Number of Likes",186
"Sigird Kaag
(D66)","Facebook",2021-01-14,"Number of Likes",79
"Sigird Kaag
(D66)","Facebook",2021-01-15,"Number of Likes",192
"Sigird Kaag
(D66)","Facebook",2021-01-20,"Number of Likes",309
"Sigird Kaag
(D66)","Facebook",2021-02-23,"Number of Likes",230
"Sigird Kaag
(D66)","Facebook",2021-02-24,"Number of Likes",73
"Sigird Kaag
(D66)","Facebook",2021-02-25,"Number of Likes",196
"Sigird Kaag
(D66)","Facebook",2021-02-26,"Number of Likes",89
"Sigird Kaag
(D66)","Facebook",2021-02-27,"Number of Likes",131
"Sigird Kaag
(D66)","Facebook",2021-03-02,"Number of Likes",401
"Sigird Kaag
(D66)","Facebook",2021-03-03,"Number of Likes",111
"Sigird Kaag
(D66)","Facebook",2021-03-04,"Number of Likes",292
"Sigird Kaag
(D66)","Facebook",2021-03-05,"Number of Likes",164
"Sigird Kaag
(D66)","Facebook",2021-03-06,"Number of Likes",898
"Sigird Kaag
(D66)","Facebook",2021-03-07,"Number of Likes",172
"Sigird Kaag
(D66)","Facebook",2021-03-08,"Number of Likes",164
"Sigird Kaag
(D66)","Facebook",2021-03-09,"Number of Likes",242
"Sigird Kaag
(D66)","Facebook",2021-03-11,"Number of Likes",55
"Sigird Kaag
(D66)","Twitter",2021-01-01,"Number of Likes",733
"Sigird Kaag
(D66)","Twitter",2021-01-06,"Number of Likes",1595
"Sigird Kaag
(D66)","Twitter",2021-01-07,"Number of Likes",734
"Sigird Kaag
(D66)","Twitter",2021-01-08,"Number of Likes",7511
"Sigird Kaag
(D66)","Twitter",2021-01-09,"Number of Likes",3420
"Sigird Kaag
(D66)","Twitter",2021-01-11,"Number of Likes",343
"Sigird Kaag
(D66)","Twitter",2021-01-12,"Number of Likes",555
"Sigird Kaag
(D66)","Twitter",2021-01-14,"Number of Likes",1117
"Sigird Kaag
(D66)","Twitter",2021-01-15,"Number of Likes",736
"Sigird Kaag
(D66)","Twitter",2021-01-18,"Number of Likes",1446
"Sigird Kaag
(D66)","Twitter",2021-01-20,"Number of Likes",1636
"Sigird Kaag
(D66)","Twitter",2021-01-21,"Number of Likes",635
"Sigird Kaag
(D66)","Twitter",2021-01-24,"Number of Likes",1297
"Sigird Kaag
(D66)","Twitter",2021-01-25,"Number of Likes",1201
"Sigird Kaag
(D66)","Twitter",2021-01-26,"Number of Likes",417
"Sigird Kaag
(D66)","Twitter",2021-01-27,"Number of Likes",939
"Sigird Kaag
(D66)","Twitter",2021-01-28,"Number of Likes",1366
"Sigird Kaag
(D66)","Twitter",2021-01-29,"Number of Likes",479
"Sigird Kaag
(D66)","Twitter",2021-02-01,"Number of Likes",437
"Sigird Kaag
(D66)","Twitter",2021-02-02,"Number of Likes",264
"Sigird Kaag
(D66)","Twitter",2021-02-04,"Number of Likes",68
"Sigird Kaag
(D66)","Twitter",2021-02-05,"Number of Likes",588
"Sigird Kaag
(D66)","Twitter",2021-02-08,"Number of Likes",1397
"Sigird Kaag
(D66)","Twitter",2021-02-09,"Number of Likes",1829
"Sigird Kaag
(D66)","Twitter",2021-02-10,"Number of Likes",1567
"Sigird Kaag
(D66)","Twitter",2021-02-11,"Number of Likes",23
"Sigird Kaag
(D66)","Twitter",2021-02-12,"Number of Likes",796
"Sigird Kaag
(D66)","Twitter",2021-02-13,"Number of Likes",608
"Sigird Kaag
(D66)","Twitter",2021-02-15,"Number of Likes",493
"Sigird Kaag
(D66)","Twitter",2021-02-17,"Number of Likes",391
"Sigird Kaag
(D66)","Twitter",2021-02-18,"Number of Likes",439
"Sigird Kaag
(D66)","Twitter",2021-02-19,"Number of Likes",80
"Sigird Kaag
(D66)","Twitter",2021-02-21,"Number of Likes",974
"Sigird Kaag
(D66)","Twitter",2021-02-22,"Number of Likes",1393
"Sigird Kaag
(D66)","Twitter",2021-02-23,"Number of Likes",243
"Sigird Kaag
(D66)","Twitter",2021-02-25,"Number of Likes",374
"Sigird Kaag
(D66)","Twitter",2021-02-26,"Number of Likes",829
"Sigird Kaag
(D66)","Twitter",2021-02-27,"Number of Likes",1208
"Sigird Kaag
(D66)","Twitter",2021-02-28,"Number of Likes",4295
"Sigird Kaag
(D66)","Twitter",2021-03-01,"Number of Likes",2095
"Sigird Kaag
(D66)","Twitter",2021-03-02,"Number of Likes",1028
"Sigird Kaag
(D66)","Twitter",2021-03-03,"Number of Likes",338
"Sigird Kaag
(D66)","Twitter",2021-03-04,"Number of Likes",2905
"Sigird Kaag
(D66)","Twitter",2021-03-05,"Number of Likes",954
"Sigird Kaag
(D66)","Twitter",2021-03-06,"Number of Likes",3558
"Sigird Kaag
(D66)","Twitter",2021-03-07,"Number of Likes",451
"Sigird Kaag
(D66)","Twitter",2021-03-08,"Number of Likes",2548
"Thierry Baudet
(FvD)","Facebook",2021-01-01,"Number of Likes",2154
"Thierry Baudet
(FvD)","Facebook",2021-01-02,"Number of Likes",3101
"Thierry Baudet
(FvD)","Facebook",2021-01-03,"Number of Likes",6059
"Thierry Baudet
(FvD)","Facebook",2021-01-04,"Number of Likes",1113
"Thierry Baudet
(FvD)","Facebook",2021-01-05,"Number of Likes",570
"Thierry Baudet
(FvD)","Facebook",2021-01-06,"Number of Likes",3214
"Thierry Baudet
(FvD)","Facebook",2021-01-09,"Number of Likes",647
"Thierry Baudet
(FvD)","Facebook",2021-01-12,"Number of Likes",4587
"Thierry Baudet
(FvD)","Facebook",2021-01-13,"Number of Likes",821
"Thierry Baudet
(FvD)","Facebook",2021-01-14,"Number of Likes",1817
"Thierry Baudet
(FvD)","Facebook",2021-01-15,"Number of Likes",4130
"Thierry Baudet
(FvD)","Facebook",2021-01-16,"Number of Likes",2232
"Thierry Baudet
(FvD)","Facebook",2021-01-17,"Number of Likes",6770
"Thierry Baudet
(FvD)","Facebook",2021-01-18,"Number of Likes",773
"Thierry Baudet
(FvD)","Facebook",2021-01-19,"Number of Likes",11097
"Thierry Baudet
(FvD)","Facebook",2021-01-20,"Number of Likes",5397
"Thierry Baudet
(FvD)","Facebook",2021-01-21,"Number of Likes",3787
"Thierry Baudet
(FvD)","Facebook",2021-01-22,"Number of Likes",7596
"Thierry Baudet
(FvD)","Facebook",2021-01-23,"Number of Likes",878
"Thierry Baudet
(FvD)","Facebook",2021-01-24,"Number of Likes",548
"Thierry Baudet
(FvD)","Facebook",2021-01-26,"Number of Likes",5793
"Thierry Baudet
(FvD)","Facebook",2021-01-27,"Number of Likes",1535
"Thierry Baudet
(FvD)","Facebook",2021-01-28,"Number of Likes",4292
"Thierry Baudet
(FvD)","Facebook",2021-01-29,"Number of Likes",1700
"Thierry Baudet
(FvD)","Facebook",2021-01-31,"Number of Likes",1772
"Thierry Baudet
(FvD)","Facebook",2021-02-02,"Number of Likes",6427
"Thierry Baudet
(FvD)","Facebook",2021-02-03,"Number of Likes",5461
"Thierry Baudet
(FvD)","Facebook",2021-02-04,"Number of Likes",11165
"Thierry Baudet
(FvD)","Facebook",2021-02-06,"Number of Likes",4435
"Thierry Baudet
(FvD)","Facebook",2021-02-07,"Number of Likes",9504
"Thierry Baudet
(FvD)","Facebook",2021-02-08,"Number of Likes",5823
"Thierry Baudet
(FvD)","Facebook",2021-02-09,"Number of Likes",2858
"Thierry Baudet
(FvD)","Facebook",2021-02-10,"Number of Likes",9517
"Thierry Baudet
(FvD)","Facebook",2021-02-11,"Number of Likes",12430
"Thierry Baudet
(FvD)","Facebook",2021-02-12,"Number of Likes",2124
"Thierry Baudet
(FvD)","Facebook",2021-02-13,"Number of Likes",3295
"Thierry Baudet
(FvD)","Facebook",2021-02-14,"Number of Likes",4949
"Thierry Baudet
(FvD)","Facebook",2021-02-15,"Number of Likes",5569
"Thierry Baudet
(FvD)","Facebook",2021-02-17,"Number of Likes",12244
"Thierry Baudet
(FvD)","Facebook",2021-02-18,"Number of Likes",8974
"Thierry Baudet
(FvD)","Facebook",2021-02-19,"Number of Likes",13816
"Thierry Baudet
(FvD)","Facebook",2021-02-20,"Number of Likes",13022
"Thierry Baudet
(FvD)","Facebook",2021-02-21,"Number of Likes",4133
"Thierry Baudet
(FvD)","Facebook",2021-02-22,"Number of Likes",6128
"Thierry Baudet
(FvD)","Facebook",2021-02-23,"Number of Likes",12618
"Thierry Baudet
(FvD)","Facebook",2021-02-24,"Number of Likes",14418
"Thierry Baudet
(FvD)","Facebook",2021-02-25,"Number of Likes",5719
"Thierry Baudet
(FvD)","Facebook",2021-02-26,"Number of Likes",12044
"Thierry Baudet
(FvD)","Facebook",2021-02-27,"Number of Likes",11601
"Thierry Baudet
(FvD)","Facebook",2021-02-28,"Number of Likes",12106
"Thierry Baudet
(FvD)","Facebook",2021-03-01,"Number of Likes",4623
"Thierry Baudet
(FvD)","Facebook",2021-03-02,"Number of Likes",3066
"Thierry Baudet
(FvD)","Facebook",2021-03-03,"Number of Likes",14698
"Thierry Baudet
(FvD)","Facebook",2021-03-04,"Number of Likes",10016
"Thierry Baudet
(FvD)","Facebook",2021-03-05,"Number of Likes",11343
"Thierry Baudet
(FvD)","Facebook",2021-03-06,"Number of Likes",11992
"Thierry Baudet
(FvD)","Facebook",2021-03-07,"Number of Likes",21318
"Thierry Baudet
(FvD)","Facebook",2021-03-08,"Number of Likes",16042
"Thierry Baudet
(FvD)","Facebook",2021-03-10,"Number of Likes",931
"Thierry Baudet
(FvD)","Twitter",2021-01-01,"Number of Likes",5176
"Thierry Baudet
(FvD)","Twitter",2021-01-02,"Number of Likes",3254
"Thierry Baudet
(FvD)","Twitter",2021-01-03,"Number of Likes",15040
"Thierry Baudet
(FvD)","Twitter",2021-01-04,"Number of Likes",1026
