"name","platform","day_only","variable","value"
"Wopke Hoekstra
(CDA)","Twitter",2021-02-16,"Number of Shares",22
"Wopke Hoekstra
(CDA)","Twitter",2021-02-18,"Number of Shares",155
"Farid Azarkan
(DENK)","Facebook",2021-01-05,"Number of Likes",262
"Farid Azarkan
(DENK)","Facebook",2021-01-06,"Number of Likes",228
"Farid Azarkan
(DENK)","Facebook",2021-01-07,"Number of Likes",322
"Farid Azarkan
(DENK)","Facebook",2021-01-11,"Number of Likes",236
"Farid Azarkan
(DENK)","Facebook",2021-01-12,"Number of Likes",579
"Farid Azarkan
(DENK)","Facebook",2021-01-13,"Number of Likes",212
"Farid Azarkan
(DENK)","Facebook",2021-01-14,"Number of Likes",1465
"Farid Azarkan
(DENK)","Facebook",2021-01-15,"Number of Likes",826
"Farid Azarkan
(DENK)","Facebook",2021-01-18,"Number of Likes",909
"Farid Azarkan
(DENK)","Facebook",2021-01-19,"Number of Likes",610
"Farid Azarkan
(DENK)","Facebook",2021-01-21,"Number of Likes",1001
"Farid Azarkan
(DENK)","Facebook",2021-01-23,"Number of Likes",306
"Farid Azarkan
(DENK)","Facebook",2021-01-24,"Number of Likes",425
"Farid Azarkan
(DENK)","Facebook",2021-01-25,"Number of Likes",476
"Farid Azarkan
(DENK)","Facebook",2021-01-26,"Number of Likes",481
"Farid Azarkan
(DENK)","Facebook",2021-01-28,"Number of Likes",484
"Farid Azarkan
(DENK)","Facebook",2021-01-31,"Number of Likes",71
"Farid Azarkan
(DENK)","Facebook",2021-02-01,"Number of Likes",1467
"Farid Azarkan
(DENK)","Facebook",2021-02-03,"Number of Likes",672
"Farid Azarkan
(DENK)","Facebook",2021-02-05,"Number of Likes",270
"Farid Azarkan
(DENK)","Facebook",2021-02-08,"Number of Likes",250
"Farid Azarkan
(DENK)","Facebook",2021-02-09,"Number of Likes",628
"Farid Azarkan
(DENK)","Facebook",2021-02-15,"Number of Likes",368
"Farid Azarkan
(DENK)","Facebook",2021-02-16,"Number of Likes",376
"Farid Azarkan
(DENK)","Facebook",2021-02-17,"Number of Likes",320
"Farid Azarkan
(DENK)","Facebook",2021-02-18,"Number of Likes",476
"Farid Azarkan
(DENK)","Facebook",2021-02-19,"Number of Likes",285
"Farid Azarkan
(DENK)","Facebook",2021-02-20,"Number of Likes",186
"Farid Azarkan
(DENK)","Facebook",2021-02-21,"Number of Likes",153
"Farid Azarkan
(DENK)","Twitter",2021-01-01,"Number of Likes",111
"Farid Azarkan
(DENK)","Twitter",2021-01-02,"Number of Likes",142
"Farid Azarkan
(DENK)","Twitter",2021-01-03,"Number of Likes",19
"Farid Azarkan
(DENK)","Twitter",2021-01-04,"Number of Likes",448
"Farid Azarkan
(DENK)","Twitter",2021-01-05,"Number of Likes",405
"Farid Azarkan
(DENK)","Twitter",2021-01-06,"Number of Likes",234
"Farid Azarkan
(DENK)","Twitter",2021-01-07,"Number of Likes",16
"Farid Azarkan
(DENK)","Twitter",2021-01-08,"Number of Likes",114
"Farid Azarkan
(DENK)","Twitter",2021-01-09,"Number of Likes",287
"Farid Azarkan
(DENK)","Twitter",2021-01-10,"Number of Likes",190
"Farid Azarkan
(DENK)","Twitter",2021-01-11,"Number of Likes",81
"Farid Azarkan
(DENK)","Twitter",2021-01-12,"Number of Likes",44
"Farid Azarkan
(DENK)","Twitter",2021-01-13,"Number of Likes",0
"Farid Azarkan
(DENK)","Twitter",2021-01-14,"Number of Likes",10
"Farid Azarkan
(DENK)","Twitter",2021-01-15,"Number of Likes",400
"Farid Azarkan
(DENK)","Twitter",2021-01-16,"Number of Likes",276
"Farid Azarkan
(DENK)","Twitter",2021-01-17,"Number of Likes",191
"Farid Azarkan
(DENK)","Twitter",2021-01-18,"Number of Likes",113
"Farid Azarkan
(DENK)","Twitter",2021-01-19,"Number of Likes",5
"Farid Azarkan
(DENK)","Twitter",2021-01-20,"Number of Likes",30
"Farid Azarkan
(DENK)","Twitter",2021-01-21,"Number of Likes",326
"Farid Azarkan
(DENK)","Twitter",2021-01-22,"Number of Likes",304
"Farid Azarkan
(DENK)","Twitter",2021-01-23,"Number of Likes",58
"Farid Azarkan
(DENK)","Twitter",2021-01-24,"Number of Likes",47
"Farid Azarkan
(DENK)","Twitter",2021-01-25,"Number of Likes",496
"Farid Azarkan
(DENK)","Twitter",2021-01-26,"Number of Likes",402
"Farid Azarkan
(DENK)","Twitter",2021-01-27,"Number of Likes",216
"Farid Azarkan
(DENK)","Twitter",2021-01-28,"Number of Likes",81
"Farid Azarkan
(DENK)","Twitter",2021-01-29,"Number of Likes",218
"Farid Azarkan
(DENK)","Twitter",2021-01-30,"Number of Likes",630
"Farid Azarkan
(DENK)","Twitter",2021-01-31,"Number of Likes",159
"Farid Azarkan
(DENK)","Twitter",2021-02-01,"Number of Likes",110
"Farid Azarkan
(DENK)","Twitter",2021-02-02,"Number of Likes",33
"Farid Azarkan
(DENK)","Twitter",2021-02-03,"Number of Likes",0
"Farid Azarkan
(DENK)","Twitter",2021-02-04,"Number of Likes",0
"Farid Azarkan
(DENK)","Twitter",2021-02-05,"Number of Likes",0
"Farid Azarkan
(DENK)","Twitter",2021-02-06,"Number of Likes",3
"Farid Azarkan
(DENK)","Twitter",2021-02-07,"Number of Likes",15
"Farid Azarkan
(DENK)","Twitter",2021-02-08,"Number of Likes",1468
"Farid Azarkan
(DENK)","Twitter",2021-02-09,"Number of Likes",424
"Farid Azarkan
(DENK)","Twitter",2021-02-10,"Number of Likes",138
"Farid Azarkan
(DENK)","Twitter",2021-02-11,"Number of Likes",142
"Farid Azarkan
(DENK)","Twitter",2021-02-12,"Number of Likes",143
"Farid Azarkan
(DENK)","Twitter",2021-02-13,"Number of Likes",414
"Farid Azarkan
(DENK)","Twitter",2021-02-14,"Number of Likes",53
"Farid Azarkan
(DENK)","Twitter",2021-02-15,"Number of Likes",0
"Farid Azarkan
(DENK)","Twitter",2021-02-16,"Number of Likes",126
"Farid Azarkan
(DENK)","Twitter",2021-02-17,"Number of Likes",0
"Farid Azarkan
(DENK)","Twitter",2021-02-18,"Number of Likes",189
"Farid Azarkan
(DENK)","Twitter",2021-02-19,"Number of Likes",0
"Farid Azarkan
(DENK)","Twitter",2021-02-20,"Number of Likes",317
"Farid Azarkan
(DENK)","Twitter",2021-02-21,"Number of Likes",13
"Geert Wilders
(PVV)","Facebook",2021-01-01,"Number of Likes",3329
"Geert Wilders
(PVV)","Facebook",2021-01-02,"Number of Likes",3308
"Geert Wilders
(PVV)","Facebook",2021-01-03,"Number of Likes",6325
"Geert Wilders
(PVV)","Facebook",2021-01-04,"Number of Likes",2397
"Geert Wilders
(PVV)","Facebook",2021-01-05,"Number of Likes",17504
"Geert Wilders
(PVV)","Facebook",2021-01-06,"Number of Likes",2540
"Geert Wilders
(PVV)","Facebook",2021-01-07,"Number of Likes",5848
"Geert Wilders
(PVV)","Facebook",2021-01-08,"Number of Likes",13356
"Geert Wilders
(PVV)","Facebook",2021-01-09,"Number of Likes",15267
"Geert Wilders
(PVV)","Facebook",2021-01-10,"Number of Likes",12083
"Geert Wilders
(PVV)","Facebook",2021-01-11,"Number of Likes",9579
"Geert Wilders
(PVV)","Facebook",2021-01-12,"Number of Likes",4558
"Geert Wilders
(PVV)","Facebook",2021-01-13,"Number of Likes",8533
"Geert Wilders
(PVV)","Facebook",2021-01-14,"Number of Likes",9206
"Geert Wilders
(PVV)","Facebook",2021-01-15,"Number of Likes",22924
"Geert Wilders
(PVV)","Facebook",2021-01-17,"Number of Likes",12739
"Geert Wilders
(PVV)","Facebook",2021-01-18,"Number of Likes",1912
"Geert Wilders
(PVV)","Facebook",2021-01-19,"Number of Likes",34056
"Geert Wilders
(PVV)","Facebook",2021-01-20,"Number of Likes",8523
"Geert Wilders
(PVV)","Facebook",2021-01-21,"Number of Likes",32990
"Geert Wilders
(PVV)","Facebook",2021-01-22,"Number of Likes",1566
"Geert Wilders
(PVV)","Facebook",2021-01-23,"Number of Likes",2288
"Geert Wilders
(PVV)","Facebook",2021-01-24,"Number of Likes",14838
"Geert Wilders
(PVV)","Facebook",2021-01-25,"Number of Likes",29898
"Geert Wilders
(PVV)","Facebook",2021-01-26,"Number of Likes",12115
"Geert Wilders
(PVV)","Facebook",2021-01-27,"Number of Likes",12894
"Geert Wilders
(PVV)","Facebook",2021-01-28,"Number of Likes",4056
"Geert Wilders
(PVV)","Facebook",2021-01-29,"Number of Likes",3538
"Geert Wilders
(PVV)","Facebook",2021-01-30,"Number of Likes",2151
"Geert Wilders
(PVV)","Facebook",2021-01-31,"Number of Likes",10347
"Geert Wilders
(PVV)","Facebook",2021-02-01,"Number of Likes",5164
"Geert Wilders
(PVV)","Facebook",2021-02-02,"Number of Likes",2506
"Geert Wilders
(PVV)","Facebook",2021-02-03,"Number of Likes",1490
"Geert Wilders
(PVV)","Facebook",2021-02-04,"Number of Likes",14494
"Geert Wilders
(PVV)","Facebook",2021-02-05,"Number of Likes",7215
"Geert Wilders
(PVV)","Facebook",2021-02-06,"Number of Likes",2519
"Geert Wilders
(PVV)","Facebook",2021-02-07,"Number of Likes",17711
"Geert Wilders
(PVV)","Facebook",2021-02-08,"Number of Likes",17608
"Geert Wilders
(PVV)","Facebook",2021-02-09,"Number of Likes",11893
"Geert Wilders
(PVV)","Facebook",2021-02-11,"Number of Likes",6983
"Geert Wilders
(PVV)","Facebook",2021-02-12,"Number of Likes",9939
"Geert Wilders
(PVV)","Facebook",2021-02-13,"Number of Likes",12501
"Geert Wilders
(PVV)","Facebook",2021-02-14,"Number of Likes",16069
"Geert Wilders
(PVV)","Facebook",2021-02-15,"Number of Likes",21707
"Geert Wilders
(PVV)","Facebook",2021-02-16,"Number of Likes",39586
"Geert Wilders
(PVV)","Facebook",2021-02-17,"Number of Likes",662
"Geert Wilders
(PVV)","Facebook",2021-02-18,"Number of Likes",20080
"Geert Wilders
(PVV)","Facebook",2021-02-19,"Number of Likes",15755
"Geert Wilders
(PVV)","Facebook",2021-02-20,"Number of Likes",10466
"Geert Wilders
(PVV)","Facebook",2021-02-21,"Number of Likes",17668
"Geert Wilders
(PVV)","Facebook",2021-02-22,"Number of Likes",11940
"Geert Wilders
(PVV)","Twitter",2021-01-01,"Number of Likes",4995
"Geert Wilders
(PVV)","Twitter",2021-01-02,"Number of Likes",2247
"Geert Wilders
(PVV)","Twitter",2021-01-03,"Number of Likes",3386
"Geert Wilders
(PVV)","Twitter",2021-01-04,"Number of Likes",3446
"Geert Wilders
(PVV)","Twitter",2021-01-05,"Number of Likes",6837
"Geert Wilders
(PVV)","Twitter",2021-01-06,"Number of Likes",8580
"Geert Wilders
(PVV)","Twitter",2021-01-07,"Number of Likes",7013
"Geert Wilders
(PVV)","Twitter",2021-01-08,"Number of Likes",7176
"Geert Wilders
(PVV)","Twitter",2021-01-09,"Number of Likes",9701
"Geert Wilders
(PVV)","Twitter",2021-01-10,"Number of Likes",11246
"Geert Wilders
(PVV)","Twitter",2021-01-11,"Number of Likes",8548
"Geert Wilders
(PVV)","Twitter",2021-01-12,"Number of Likes",4337
"Geert Wilders
(PVV)","Twitter",2021-01-13,"Number of Likes",10287
"Geert Wilders
(PVV)","Twitter",2021-01-14,"Number of Likes",8395
"Geert Wilders
(PVV)","Twitter",2021-01-15,"Number of Likes",8313
"Geert Wilders
(PVV)","Twitter",2021-01-16,"Number of Likes",1443
"Geert Wilders
(PVV)","Twitter",2021-01-17,"Number of Likes",8252
"Geert Wilders
(PVV)","Twitter",2021-01-18,"Number of Likes",2131
"Geert Wilders
(PVV)","Twitter",2021-01-19,"Number of Likes",16857
"Geert Wilders
(PVV)","Twitter",2021-01-20,"Number of Likes",3353
"Geert Wilders
(PVV)","Twitter",2021-01-21,"Number of Likes",19728
"Geert Wilders
(PVV)","Twitter",2021-01-22,"Number of Likes",2765
"Geert Wilders
(PVV)","Twitter",2021-01-23,"Number of Likes",2133
"Geert Wilders
(PVV)","Twitter",2021-01-24,"Number of Likes",14541
"Geert Wilders
(PVV)","Twitter",2021-01-25,"Number of Likes",26549
"Geert Wilders
(PVV)","Twitter",2021-01-26,"Number of Likes",7424
"Geert Wilders
(PVV)","Twitter",2021-01-27,"Number of Likes",9525
"Geert Wilders
(PVV)","Twitter",2021-01-28,"Number of Likes",2012
"Geert Wilders
(PVV)","Twitter",2021-01-29,"Number of Likes",3443
"Geert Wilders
(PVV)","Twitter",2021-01-30,"Number of Likes",9628
"Geert Wilders
(PVV)","Twitter",2021-01-31,"Number of Likes",6943
"Geert Wilders
(PVV)","Twitter",2021-02-01,"Number of Likes",5862
"Geert Wilders
(PVV)","Twitter",2021-02-02,"Number of Likes",2922
"Geert Wilders
(PVV)","Twitter",2021-02-03,"Number of Likes",3259
"Geert Wilders
(PVV)","Twitter",2021-02-04,"Number of Likes",9355
"Geert Wilders
(PVV)","Twitter",2021-02-05,"Number of Likes",3374
"Geert Wilders
(PVV)","Twitter",2021-02-06,"Number of Likes",3767
"Geert Wilders
(PVV)","Twitter",2021-02-07,"Number of Likes",7728
"Geert Wilders
(PVV)","Twitter",2021-02-08,"Number of Likes",13126
"Geert Wilders
(PVV)","Twitter",2021-02-09,"Number of Likes",8016
"Geert Wilders
(PVV)","Twitter",2021-02-10,"Number of Likes",2106
"Geert Wilders
(PVV)","Twitter",2021-02-11,"Number of Likes",1690
"Geert Wilders
(PVV)","Twitter",2021-02-12,"Number of Likes",8996
"Geert Wilders
(PVV)","Twitter",2021-02-13,"Number of Likes",9260
"Geert Wilders
(PVV)","Twitter",2021-02-14,"Number of Likes",15499
"Geert Wilders
(PVV)","Twitter",2021-02-15,"Number of Likes",22666
"Geert Wilders
(PVV)","Twitter",2021-02-16,"Number of Likes",25746
"Geert Wilders
(PVV)","Twitter",2021-02-17,"Number of Likes",5322
"Geert Wilders
(PVV)","Twitter",2021-02-18,"Number of Likes",8562
"Geert Wilders
(PVV)","Twitter",2021-02-19,"Number of Likes",8096
"Geert Wilders
(PVV)","Twitter",2021-02-20,"Number of Likes",7551
"Geert Wilders
(PVV)","Twitter",2021-02-21,"Number of Likes",9020
"Geert Wilders
(PVV)","Twitter",2021-02-22,"Number of Likes",5364
"Gert-Jan Segers
(CU)","Facebook",2021-01-05,"Number of Likes",609
"Gert-Jan Segers
(CU)","Facebook",2021-01-06,"Number of Likes",440
"Gert-Jan Segers
(CU)","Facebook",2021-01-08,"Number of Likes",1026
"Gert-Jan Segers
(CU)","Facebook",2021-01-09,"Number of Likes",3263
"Gert-Jan Segers
(CU)","Facebook",2021-01-10,"Number of Likes",372
"Gert-Jan Segers
(CU)","Facebook",2021-01-13,"Number of Likes",560
"Gert-Jan Segers
(CU)","Facebook",2021-01-15,"Number of Likes",665
"Gert-Jan Segers
(CU)","Facebook",2021-01-18,"Number of Likes",509
"Gert-Jan Segers
(CU)","Facebook",2021-01-23,"Number of Likes",259
"Gert-Jan Segers
(CU)","Facebook",2021-01-25,"Number of Likes",1223
"Gert-Jan Segers
(CU)","Facebook",2021-01-27,"Number of Likes",506
"Gert-Jan Segers
(CU)","Facebook",2021-01-30,"Number of Likes",1422
"Gert-Jan Segers
(CU)","Facebook",2021-01-31,"Number of Likes",1484
"Gert-Jan Segers
(CU)","Facebook",2021-02-01,"Number of Likes",490
"Gert-Jan Segers
(CU)","Facebook",2021-02-03,"Number of Likes",193
"Gert-Jan Segers
(CU)","Facebook",2021-02-04,"Number of Likes",964
"Gert-Jan Segers
(CU)","Facebook",2021-02-11,"Number of Likes",223
"Gert-Jan Segers
(CU)","Facebook",2021-02-12,"Number of Likes",1477
"Gert-Jan Segers
(CU)","Facebook",2021-02-13,"Number of Likes",2581
"Gert-Jan Segers
(CU)","Facebook",2021-02-15,"Number of Likes",400
"Gert-Jan Segers
(CU)","Facebook",2021-02-17,"Number of Likes",1060
"Gert-Jan Segers
(CU)","Facebook",2021-02-19,"Number of Likes",300
"Gert-Jan Segers
(CU)","Twitter",2021-01-01,"Number of Likes",185
"Gert-Jan Segers
(CU)","Twitter",2021-01-02,"Number of Likes",143
"Gert-Jan Segers
(CU)","Twitter",2021-01-03,"Number of Likes",7
"Gert-Jan Segers
(CU)","Twitter",2021-01-04,"Number of Likes",48
"Gert-Jan Segers
(CU)","Twitter",2021-01-05,"Number of Likes",254
"Gert-Jan Segers
(CU)","Twitter",2021-01-06,"Number of Likes",624
"Gert-Jan Segers
(CU)","Twitter",2021-01-07,"Number of Likes",18
"Gert-Jan Segers
(CU)","Twitter",2021-01-08,"Number of Likes",109
"Gert-Jan Segers
(CU)","Twitter",2021-01-09,"Number of Likes",795
"Gert-Jan Segers
(CU)","Twitter",2021-01-10,"Number of Likes",107
"Gert-Jan Segers
(CU)","Twitter",2021-01-11,"Number of Likes",0
"Gert-Jan Segers
(CU)","Twitter",2021-01-13,"Number of Likes",205
"Gert-Jan Segers
(CU)","Twitter",2021-01-14,"Number of Likes",347
"Gert-Jan Segers
(CU)","Twitter",2021-01-15,"Number of Likes",262
"Gert-Jan Segers
(CU)","Twitter",2021-01-16,"Number of Likes",55
"Gert-Jan Segers
(CU)","Twitter",2021-01-18,"Number of Likes",255
"Gert-Jan Segers
(CU)","Twitter",2021-01-19,"Number of Likes",486
"Gert-Jan Segers
(CU)","Twitter",2021-01-20,"Number of Likes",183
"Gert-Jan Segers
(CU)","Twitter",2021-01-21,"Number of Likes",23
"Gert-Jan Segers
(CU)","Twitter",2021-01-22,"Number of Likes",0
"Gert-Jan Segers
(CU)","Twitter",2021-01-23,"Number of Likes",37
"Gert-Jan Segers
(CU)","Twitter",2021-01-24,"Number of Likes",661
"Gert-Jan Segers
(CU)","Twitter",2021-01-25,"Number of Likes",4444
"Gert-Jan Segers
(CU)","Twitter",2021-01-26,"Number of Likes",0
"Gert-Jan Segers
(CU)","Twitter",2021-01-27,"Number of Likes",302
"Gert-Jan Segers
(CU)","Twitter",2021-01-28,"Number of Likes",100
"Gert-Jan Segers
(CU)","Twitter",2021-01-29,"Number of Likes",127
"Gert-Jan Segers
(CU)","Twitter",2021-01-30,"Number of Likes",260
"Gert-Jan Segers
(CU)","Twitter",2021-01-31,"Number of Likes",5
"Gert-Jan Segers
(CU)","Twitter",2021-02-01,"Number of Likes",0
"Gert-Jan Segers
(CU)","Twitter",2021-02-02,"Number of Likes",243
"Gert-Jan Segers
(CU)","Twitter",2021-02-03,"Number of Likes",219
"Gert-Jan Segers
(CU)","Twitter",2021-02-04,"Number of Likes",323
"Gert-Jan Segers
(CU)","Twitter",2021-02-05,"Number of Likes",96
"Gert-Jan Segers
(CU)","Twitter",2021-02-06,"Number of Likes",27
"Gert-Jan Segers
(CU)","Twitter",2021-02-07,"Number of Likes",144
"Gert-Jan Segers
(CU)","Twitter",2021-02-08,"Number of Likes",24
"Gert-Jan Segers
(CU)","Twitter",2021-02-09,"Number of Likes",362
"Gert-Jan Segers
(CU)","Twitter",2021-02-10,"Number of Likes",100
"Gert-Jan Segers
(CU)","Twitter",2021-02-11,"Number of Likes",229
"Gert-Jan Segers
(CU)","Twitter",2021-02-12,"Number of Likes",107
"Gert-Jan Segers
(CU)","Twitter",2021-02-13,"Number of Likes",401
"Gert-Jan Segers
(CU)","Twitter",2021-02-14,"Number of Likes",0
"Gert-Jan Segers
(CU)","Twitter",2021-02-15,"Number of Likes",832
"Gert-Jan Segers
(CU)","Twitter",2021-02-16,"Number of Likes",1
"Gert-Jan Segers
(CU)","Twitter",2021-02-17,"Number of Likes",194
"Gert-Jan Segers
(CU)","Twitter",2021-02-18,"Number of Likes",102
"Gert-Jan Segers
(CU)","Twitter",2021-02-19,"Number of Likes",37
"Gert-Jan Segers
(CU)","Twitter",2021-02-20,"Number of Likes",283
"Gert-Jan Segers
(CU)","Twitter",2021-02-21,"Number of Likes",106
"Gert-Jan Segers
(CU)","Twitter",2021-02-22,"Number of Likes",48
"Jesse Klaver
(GL)","Facebook",2021-01-02,"Number of Likes",1514
"Jesse Klaver
(GL)","Facebook",2021-01-04,"Number of Likes",209
"Jesse Klaver
(GL)","Facebook",2021-01-05,"Number of Likes",332
"Jesse Klaver
(GL)","Facebook",2021-01-06,"Number of Likes",1321
"Jesse Klaver
(GL)","Facebook",2021-01-07,"Number of Likes",909
"Jesse Klaver
(GL)","Facebook",2021-01-08,"Number of Likes",888
"Jesse Klaver
(GL)","Facebook",2021-01-09,"Number of Likes",1215
"Jesse Klaver
(GL)","Facebook",2021-01-10,"Number of Likes",678
"Jesse Klaver
(GL)","Facebook",2021-01-14,"Number of Likes",1097
"Jesse Klaver
(GL)","Facebook",2021-01-15,"Number of Likes",939
"Jesse Klaver
(GL)","Facebook",2021-01-18,"Number of Likes",904
"Jesse Klaver
(GL)","Facebook",2021-01-19,"Number of Likes",1314
"Jesse Klaver
(GL)","Facebook",2021-01-21,"Number of Likes",1744
"Jesse Klaver
(GL)","Facebook",2021-01-23,"Number of Likes",497
"Jesse Klaver
(GL)","Facebook",2021-01-24,"Number of Likes",1463
"Jesse Klaver
(GL)","Facebook",2021-01-25,"Number of Likes",337
"Jesse Klaver
(GL)","Facebook",2021-01-26,"Number of Likes",1075
"Jesse Klaver
(GL)","Facebook",2021-01-27,"Number of Likes",761
"Jesse Klaver
(GL)","Facebook",2021-01-29,"Number of Likes",575
"Jesse Klaver
(GL)","Facebook",2021-02-03,"Number of Likes",966
"Jesse Klaver
(GL)","Facebook",2021-02-04,"Number of Likes",1791
"Jesse Klaver
(GL)","Facebook",2021-02-05,"Number of Likes",991
"Jesse Klaver
(GL)","Facebook",2021-02-06,"Number of Likes",785
"Jesse Klaver
(GL)","Facebook",2021-02-08,"Number of Likes",371
"Jesse Klaver
(GL)","Facebook",2021-02-09,"Number of Likes",297
"Jesse Klaver
(GL)","Facebook",2021-02-10,"Number of Likes",378
"Jesse Klaver
(GL)","Facebook",2021-02-11,"Number of Likes",306
"Jesse Klaver
(GL)","Facebook",2021-02-12,"Number of Likes",466
"Jesse Klaver
(GL)","Facebook",2021-02-13,"Number of Likes",468
"Jesse Klaver
(GL)","Facebook",2021-02-14,"Number of Likes",302
"Jesse Klaver
(GL)","Facebook",2021-02-15,"Number of Likes",721
"Jesse Klaver
(GL)","Facebook",2021-02-16,"Number of Likes",1582
"Jesse Klaver
(GL)","Facebook",2021-02-17,"Number of Likes",471
"Jesse Klaver
(GL)","Facebook",2021-02-18,"Number of Likes",1063
"Jesse Klaver
(GL)","Facebook",2021-02-19,"Number of Likes",374
"Jesse Klaver
(GL)","Facebook",2021-02-20,"Number of Likes",1304
"Jesse Klaver
(GL)","Facebook",2021-02-21,"Number of Likes",641
"Jesse Klaver
(GL)","Twitter",2021-01-02,"Number of Likes",1874
"Jesse Klaver
(GL)","Twitter",2021-01-04,"Number of Likes",185
"Jesse Klaver
(GL)","Twitter",2021-01-05,"Number of Likes",354
"Jesse Klaver
(GL)","Twitter",2021-01-06,"Number of Likes",1166
"Jesse Klaver
(GL)","Twitter",2021-01-07,"Number of Likes",406
"Jesse Klaver
(GL)","Twitter",2021-01-08,"Number of Likes",478
"Jesse Klaver
(GL)","Twitter",2021-01-09,"Number of Likes",1472
"Jesse Klaver
(GL)","Twitter",2021-01-10,"Number of Likes",0
"Jesse Klaver
(GL)","Twitter",2021-01-11,"Number of Likes",436
"Jesse Klaver
(GL)","Twitter",2021-01-13,"Number of Likes",169
"Jesse Klaver
(GL)","Twitter",2021-01-14,"Number of Likes",2608
"Jesse Klaver
(GL)","Twitter",2021-01-15,"Number of Likes",963
"Jesse Klaver
(GL)","Twitter",2021-01-18,"Number of Likes",1533
"Jesse Klaver
(GL)","Twitter",2021-01-19,"Number of Likes",174
"Jesse Klaver
(GL)","Twitter",2021-01-20,"Number of Likes",1067
"Jesse Klaver
(GL)","Twitter",2021-01-21,"Number of Likes",583
"Jesse Klaver
(GL)","Twitter",2021-01-22,"Number of Likes",455
"Jesse Klaver
(GL)","Twitter",2021-01-23,"Number of Likes",0
"Jesse Klaver
(GL)","Twitter",2021-01-24,"Number of Likes",7253
