id,cat,subcat,mtype,date,publisher
2755655,actor,CDA,Newspapers,2021-01-30,Algemeen Dagblad
2755681,actor,CDA,Newspapers,2021-01-30,Algemeen Dagblad
2756014,actor,CDA,Newspapers,2021-02-03,NRC Handelsblad
2756021,actor,CDA,Newspapers,2021-02-03,NRC Handelsblad
2756026,actor,CDA,Newspapers,2021-02-03,NRC Handelsblad
2756046,actor,CDA,Newspapers,2021-02-03,NRC Handelsblad
2756083,actor,CDA,Newspapers,2021-02-03,NRC Handelsblad
2756158,actor,CDA,Newspapers,2021-02-04,Trouw
2756161,actor,CDA,Newspapers,2021-02-04,Trouw
2756189,actor,CDA,Newspapers,2021-02-04,De Telegraaf
2756238,actor,CDA,Newspapers,2021-02-04,De Telegraaf
2756351,actor,CDA,Newspapers,2021-02-04,De Telegraaf
2756377,actor,CDA,Newspapers,2021-02-04,Algemeen Dagblad
2756395,actor,CDA,Newspapers,2021-02-04,Algemeen Dagblad
2756441,actor,CDA,Newspapers,2021-02-04,De Volkskrant
2756469,actor,CDA,Newspapers,2021-02-04,De Volkskrant
2756486,actor,CDA,Newspapers,2021-02-04,De Volkskrant
2756518,actor,CDA,Newspapers,2021-02-04,NRC Handelsblad
2756528,actor,CDA,Newspapers,2021-02-04,NRC Handelsblad
2756530,actor,CDA,Newspapers,2021-02-04,NRC Handelsblad
2756531,actor,CDA,Newspapers,2021-02-04,NRC Handelsblad
2756537,actor,CDA,Newspapers,2021-02-04,NRC Handelsblad
2756593,actor,CDA,Newspapers,2021-02-04,NRC Handelsblad
2756623,actor,CDA,Newspapers,2021-02-05,Trouw
2756655,actor,CDA,Newspapers,2021-02-05,Trouw
2756699,actor,CDA,Newspapers,2021-02-05,De Telegraaf
2756724,actor,CDA,Newspapers,2021-02-05,De Telegraaf
2756902,actor,CDA,Newspapers,2021-02-05,Algemeen Dagblad
2756942,actor,CDA,Newspapers,2021-02-05,De Volkskrant
2756948,actor,CDA,Newspapers,2021-02-05,De Volkskrant
2756952,actor,CDA,Newspapers,2021-02-05,De Volkskrant
2757254,actor,CDA,Newspapers,2021-02-05,NRC Handelsblad
2757255,actor,CDA,Newspapers,2021-02-05,NRC Handelsblad
2757260,actor,CDA,Newspapers,2021-02-05,NRC Handelsblad
2757265,actor,CDA,Newspapers,2021-02-05,NRC Handelsblad
2757268,actor,CDA,Newspapers,2021-02-05,NRC Handelsblad
2757270,actor,CDA,Newspapers,2021-02-05,NRC Handelsblad
2757279,actor,CDA,Newspapers,2021-02-05,NRC Handelsblad
2757282,actor,CDA,Newspapers,2021-02-05,NRC Handelsblad
2757290,actor,CDA,Newspapers,2021-02-05,NRC Handelsblad
2757671,actor,CDA,Newspapers,2021-02-06,De Telegraaf
2757714,actor,CDA,Newspapers,2021-02-06,De Telegraaf
2757796,actor,CDA,Newspapers,2021-02-06,Algemeen Dagblad
2757821,actor,CDA,Newspapers,2021-02-06,Algemeen Dagblad
2757842,actor,CDA,Newspapers,2021-02-06,Algemeen Dagblad
2757894,actor,CDA,Newspapers,2021-02-06,Algemeen Dagblad
2757921,actor,CDA,Newspapers,2021-02-06,De Volkskrant
2757957,actor,CDA,Newspapers,2021-02-06,De Volkskrant
2757961,actor,CDA,Newspapers,2021-02-06,De Volkskrant
2757962,actor,CDA,Newspapers,2021-02-06,De Volkskrant
2758051,actor,CDA,Newspapers,2021-02-06,Trouw
2758076,actor,CDA,Newspapers,2021-02-06,Trouw
2758096,actor,CDA,Newspapers,2021-02-06,Trouw
2758097,actor,CDA,Newspapers,2021-02-06,Trouw
2758121,actor,CDA,Newspapers,2021-02-06,Trouw
2758592,actor,CDA,Newspapers,2021-02-06,NRC Handelsblad
2758598,actor,CDA,Newspapers,2021-02-06,NRC Handelsblad
2758601,actor,CDA,Newspapers,2021-02-06,NRC Handelsblad
2758674,actor,CDA,Newspapers,2021-02-06,NRC Handelsblad
2758708,actor,CDA,Newspapers,2021-02-06,NRC Handelsblad
2758768,actor,CDA,Newspapers,2021-02-08,De Telegraaf
2758882,actor,CDA,Newspapers,2021-02-08,Algemeen Dagblad
2761743,actor,CDA,Newspapers,2021-02-08,NRC Handelsblad
2761755,actor,CDA,Newspapers,2021-02-08,NRC Handelsblad
2761756,actor,CDA,Newspapers,2021-02-08,NRC Handelsblad
2761758,actor,CDA,Newspapers,2021-02-08,NRC Handelsblad
2761777,actor,CDA,Newspapers,2021-02-08,NRC Handelsblad
2761828,actor,CDA,Newspapers,2021-02-09,De Telegraaf
2761994,actor,CDA,Newspapers,2021-02-09,Algemeen Dagblad
2762002,actor,CDA,Newspapers,2021-02-09,Algemeen Dagblad
2762003,actor,CDA,Newspapers,2021-02-09,Algemeen Dagblad
2762013,actor,CDA,Newspapers,2021-02-09,Algemeen Dagblad
2762059,actor,CDA,Newspapers,2021-02-09,NRC Handelsblad
2762060,actor,CDA,Newspapers,2021-02-09,NRC Handelsblad
2762061,actor,CDA,Newspapers,2021-02-09,NRC Handelsblad
2762063,actor,CDA,Newspapers,2021-02-09,NRC Handelsblad
2762068,actor,CDA,Newspapers,2021-02-09,NRC Handelsblad
2762075,actor,CDA,Newspapers,2021-02-09,NRC Handelsblad
2762076,actor,CDA,Newspapers,2021-02-09,NRC Handelsblad
2762079,actor,CDA,Newspapers,2021-02-09,NRC Handelsblad
2762101,actor,CDA,Newspapers,2021-02-09,NRC Handelsblad
2762102,actor,CDA,Newspapers,2021-02-09,NRC Handelsblad
2762108,actor,CDA,Newspapers,2021-02-09,NRC Handelsblad
2762112,actor,CDA,Newspapers,2021-02-09,NRC Handelsblad
2762120,actor,CDA,Newspapers,2021-02-09,NRC Handelsblad
2762134,actor,CDA,Newspapers,2021-02-09,NRC Handelsblad
2762162,actor,CDA,Newspapers,2021-02-10,Trouw
2762173,actor,CDA,Newspapers,2021-02-10,Trouw
2762204,actor,CDA,Newspapers,2021-02-10,Trouw
2762219,actor,CDA,Newspapers,2021-02-10,Trouw
2762238,actor,CDA,Newspapers,2021-02-10,De Telegraaf
2762362,actor,CDA,Newspapers,2021-02-10,De Telegraaf
2762419,actor,CDA,Newspapers,2021-02-10,Algemeen Dagblad
2762488,actor,CDA,Newspapers,2021-02-10,De Volkskrant
2762490,actor,CDA,Newspapers,2021-02-10,De Volkskrant
2762501,actor,CDA,Newspapers,2021-02-10,De Volkskrant
2762509,actor,CDA,Newspapers,2021-02-10,De Volkskrant
2762515,actor,CDA,Newspapers,2021-02-10,De Volkskrant
2762559,actor,CDA,Newspapers,2021-02-10,NRC Handelsblad
2762625,actor,CDA,Newspapers,2021-02-10,NRC Handelsblad
2762633,actor,CDA,Newspapers,2021-02-11,Trouw
2762652,actor,CDA,Newspapers,2021-02-11,Trouw
2762656,actor,CDA,Newspapers,2021-02-11,Trouw
2762694,actor,CDA,Newspapers,2021-02-11,Trouw
2762725,actor,CDA,Newspapers,2021-02-11,De Telegraaf
2762850,actor,CDA,Newspapers,2021-02-11,De Telegraaf
2762900,actor,CDA,Newspapers,2021-02-11,Algemeen Dagblad
2762906,actor,CDA,Newspapers,2021-02-11,Algemeen Dagblad
2762966,actor,CDA,Newspapers,2021-02-11,De Volkskrant
2762979,actor,CDA,Newspapers,2021-02-11,De Volkskrant
2763043,actor,CDA,Newspapers,2021-02-11,NRC Handelsblad
2763047,actor,CDA,Newspapers,2021-02-11,NRC Handelsblad
2763051,actor,CDA,Newspapers,2021-02-11,NRC Handelsblad
2763053,actor,CDA,Newspapers,2021-02-11,NRC Handelsblad
2763054,actor,CDA,Newspapers,2021-02-11,NRC Handelsblad
2763061,actor,CDA,Newspapers,2021-02-11,NRC Handelsblad
2763072,actor,CDA,Newspapers,2021-02-11,NRC Handelsblad
2763113,actor,CDA,Newspapers,2021-02-11,NRC Handelsblad
2763123,actor,CDA,Newspapers,2021-02-12,Trouw
2763133,actor,CDA,Newspapers,2021-02-12,Trouw
2763137,actor,CDA,Newspapers,2021-02-12,Trouw
2763179,actor,CDA,Newspapers,2021-02-12,Trouw
2763186,actor,CDA,Newspapers,2021-02-12,Trouw
2763210,actor,CDA,Newspapers,2021-02-12,De Telegraaf
2763227,actor,CDA,Newspapers,2021-02-12,De Telegraaf
2763230,actor,CDA,Newspapers,2021-02-12,De Telegraaf
2763272,actor,CDA,Newspapers,2021-02-12,De Telegraaf
2763368,actor,CDA,Newspapers,2021-02-12,De Telegraaf
2763380,actor,CDA,Newspapers,2021-02-12,Algemeen Dagblad
2763390,actor,CDA,Newspapers,2021-02-12,Algemeen Dagblad
2763396,actor,CDA,Newspapers,2021-02-12,Algemeen Dagblad
2763460,actor,CDA,Newspapers,2021-02-12,De Volkskrant
2763471,actor,CDA,Newspapers,2021-02-12,De Volkskrant
2763496,actor,CDA,Newspapers,2021-02-12,De Volkskrant
2763512,actor,CDA,Newspapers,2021-02-12,De Volkskrant
2763552,actor,CDA,Newspapers,2021-02-12,NRC Handelsblad
2763567,actor,CDA,Newspapers,2021-02-12,NRC Handelsblad
2763624,actor,CDA,Newspapers,2021-02-12,NRC Handelsblad
2763629,actor,CDA,Newspapers,2021-02-12,NRC Handelsblad
2763665,actor,CDA,Newspapers,2021-02-13,De Telegraaf
2763691,actor,CDA,Newspapers,2021-02-13,De Telegraaf
2763694,actor,CDA,Newspapers,2021-02-13,De Telegraaf
2763856,actor,CDA,Newspapers,2021-02-13,Algemeen Dagblad
2763870,actor,CDA,Newspapers,2021-02-13,Algemeen Dagblad
2763896,actor,CDA,Newspapers,2021-02-13,Algemeen Dagblad
2763902,actor,CDA,Newspapers,2021-02-13,Algemeen Dagblad
2763967,actor,CDA,Newspapers,2021-02-13,De Volkskrant
2763968,actor,CDA,Newspapers,2021-02-13,De Volkskrant
2763971,actor,CDA,Newspapers,2021-02-13,De Volkskrant
2764002,actor,CDA,Newspapers,2021-02-13,De Volkskrant
2764007,actor,CDA,Newspapers,2021-02-13,De Volkskrant
2764077,actor,CDA,Newspapers,2021-02-13,Trouw
2764117,actor,CDA,Newspapers,2021-02-13,Trouw
2764129,actor,CDA,Newspapers,2021-02-13,Trouw
2764131,actor,CDA,Newspapers,2021-02-13,Trouw
2764146,actor,CDA,Newspapers,2021-02-13,Trouw
2764218,actor,CDA,Newspapers,2021-02-13,NRC Handelsblad
2764225,actor,CDA,Newspapers,2021-02-13,NRC Handelsblad
2764228,actor,CDA,Newspapers,2021-02-13,NRC Handelsblad
2764237,actor,CDA,Newspapers,2021-02-13,NRC Handelsblad
2764239,actor,CDA,Newspapers,2021-02-13,NRC Handelsblad
2764258,actor,CDA,Newspapers,2021-02-13,NRC Handelsblad
2764264,actor,CDA,Newspapers,2021-02-13,NRC Handelsblad
2764275,actor,CDA,Newspapers,2021-02-13,NRC Handelsblad
2764341,actor,CDA,Newspapers,2021-02-13,NRC Handelsblad
2764374,actor,CDA,Newspapers,2021-02-15,Trouw
2764429,actor,CDA,Newspapers,2021-02-15,De Telegraaf
2764579,actor,CDA,Newspapers,2021-02-15,Algemeen Dagblad
2764580,actor,CDA,Newspapers,2021-02-15,Algemeen Dagblad
2764673,actor,CDA,Newspapers,2021-02-15,De Volkskrant
2764715,actor,CDA,Newspapers,2021-02-15,NRC Handelsblad
2764798,actor,CDA,Newspapers,2021-02-16,Trouw
2764800,actor,CDA,Newspapers,2021-02-16,Trouw
2764834,actor,CDA,Newspapers,2021-02-16,Trouw
2764898,actor,CDA,Newspapers,2021-02-16,De Telegraaf
2764990,actor,CDA,Newspapers,2021-02-16,De Telegraaf
2765046,actor,CDA,Newspapers,2021-02-16,Algemeen Dagblad
2765090,actor,CDA,Newspapers,2021-02-16,De Volkskrant
2765100,actor,CDA,Newspapers,2021-02-16,De Volkskrant
2765108,actor,CDA,Newspapers,2021-02-16,De Volkskrant
2765109,actor,CDA,Newspapers,2021-02-16,De Volkskrant
2765115,actor,CDA,Newspapers,2021-02-16,De Volkskrant
2765130,actor,CDA,Newspapers,2021-02-16,De Volkskrant
2765156,actor,CDA,Newspapers,2021-02-16,NRC Handelsblad
2765159,actor,CDA,Newspapers,2021-02-16,NRC Handelsblad
2765168,actor,CDA,Newspapers,2021-02-16,NRC Handelsblad
2765172,actor,CDA,Newspapers,2021-02-16,NRC Handelsblad
2765177,actor,CDA,Newspapers,2021-02-16,NRC Handelsblad
2765204,actor,CDA,Newspapers,2021-02-16,NRC Handelsblad
2765237,actor,CDA,Newspapers,2021-02-17,Trouw
2765291,actor,CDA,Newspapers,2021-02-17,Trouw
2765294,actor,CDA,Newspapers,2021-02-17,Trouw
2765295,actor,CDA,Newspapers,2021-02-17,Trouw
2765492,actor,CDA,Newspapers,2021-02-17,De Telegraaf
2765516,actor,CDA,Newspapers,2021-02-17,Algemeen Dagblad
2765528,actor,CDA,Newspapers,2021-02-17,Algemeen Dagblad
2765609,actor,CDA,Newspapers,2021-02-17,De Volkskrant
2765672,actor,CDA,Newspapers,2021-02-17,NRC Handelsblad
2765673,actor,CDA,Newspapers,2021-02-17,NRC Handelsblad
2765694,actor,CDA,Newspapers,2021-02-17,NRC Handelsblad
2765790,actor,CDA,Newspapers,2021-02-18,De Telegraaf
2765850,actor,CDA,Newspapers,2021-02-18,De Telegraaf
2765892,actor,CDA,Newspapers,2021-02-18,De Telegraaf
2765898,actor,CDA,Newspapers,2021-02-18,De Telegraaf
2765933,actor,CDA,Newspapers,2021-02-18,Algemeen Dagblad
2765942,actor,CDA,Newspapers,2021-02-18,Algemeen Dagblad
2766032,actor,CDA,Newspapers,2021-02-18,De Volkskrant
2766047,actor,CDA,Newspapers,2021-02-18,De Volkskrant
2766049,actor,CDA,Newspapers,2021-02-18,De Volkskrant
2766051,actor,CDA,Newspapers,2021-02-18,De Volkskrant
2766092,actor,CDA,Newspapers,2021-02-18,Trouw
2766132,actor,CDA,Newspapers,2021-02-18,Trouw
2766159,actor,CDA,Newspapers,2021-02-18,NRC Handelsblad
2766160,actor,CDA,Newspapers,2021-02-18,NRC Handelsblad
2766166,actor,CDA,Newspapers,2021-02-18,NRC Handelsblad
2766170,actor,CDA,Newspapers,2021-02-18,NRC Handelsblad
2766175,actor,CDA,Newspapers,2021-02-18,NRC Handelsblad
2766282,actor,CDA,Newspapers,2021-02-19,De Telegraaf
2766447,actor,CDA,Newspapers,2021-02-19,Algemeen Dagblad
2766448,actor,CDA,Newspapers,2021-02-19,Algemeen Dagblad
2766515,actor,CDA,Newspapers,2021-02-19,Trouw
2766522,actor,CDA,Newspapers,2021-02-19,Trouw
2766527,actor,CDA,Newspapers,2021-02-19,Trouw
2766589,actor,CDA,Newspapers,2021-02-19,NRC Handelsblad
2766591,actor,CDA,Newspapers,2021-02-19,NRC Handelsblad
2766607,actor,CDA,Newspapers,2021-02-19,NRC Handelsblad
2766616,actor,CDA,Newspapers,2021-02-19,NRC Handelsblad
2766692,actor,CDA,Newspapers,2021-02-20,Trouw
2766732,actor,CDA,Newspapers,2021-02-20,Trouw
2766736,actor,CDA,Newspapers,2021-02-20,Trouw
2766800,actor,CDA,Newspapers,2021-02-20,De Telegraaf
2766817,actor,CDA,Newspapers,2021-02-20,De Telegraaf
2766842,actor,CDA,Newspapers,2021-02-20,De Telegraaf
2766862,actor,CDA,Newspapers,2021-02-20,De Telegraaf
2766986,actor,CDA,Newspapers,2021-02-20,Algemeen Dagblad
2767000,actor,CDA,Newspapers,2021-02-20,Algemeen Dagblad
2767003,actor,CDA,Newspapers,2021-02-20,Algemeen Dagblad
2767116,actor,CDA,Newspapers,2021-02-20,De Volkskrant
2767121,actor,CDA,Newspapers,2021-02-20,De Volkskrant
2767158,actor,CDA,Newspapers,2021-02-20,De Volkskrant
2767163,actor,CDA,Newspapers,2021-02-20,De Volkskrant
2767167,actor,CDA,Newspapers,2021-02-20,De Volkskrant
2767186,actor,CDA,Newspapers,2021-02-20,De Volkskrant
2767238,actor,CDA,Newspapers,2021-02-20,NRC Handelsblad
2767241,actor,CDA,Newspapers,2021-02-20,NRC Handelsblad
2767246,actor,CDA,Newspapers,2021-02-20,NRC Handelsblad
2767251,actor,CDA,Newspapers,2021-02-20,NRC Handelsblad
2767258,actor,CDA,Newspapers,2021-02-20,NRC Handelsblad
2767269,actor,CDA,Newspapers,2021-02-20,NRC Handelsblad
2767272,actor,CDA,Newspapers,2021-02-20,NRC Handelsblad
2767274,actor,CDA,Newspapers,2021-02-20,NRC Handelsblad
2767371,actor,CDA,Newspapers,2021-02-20,NRC Handelsblad
2767372,actor,CDA,Newspapers,2021-02-20,NRC Handelsblad
2767391,actor,CDA,Newspapers,2021-02-19,De Volkskrant
2767393,actor,CDA,Newspapers,2021-02-19,De Volkskrant
2767394,actor,CDA,Newspapers,2021-02-19,De Volkskrant
2767395,actor,CDA,Newspapers,2021-02-19,De Volkskrant
2767408,actor,CDA,Newspapers,2021-02-19,De Volkskrant
2767424,actor,CDA,Newspapers,2021-02-19,De Volkskrant
2767474,actor,CDA,Newspapers,2021-02-01,Trouw
2767499,actor,CDA,Newspapers,2021-02-02,Trouw
2767511,actor,CDA,Newspapers,2021-02-02,Trouw
2767521,actor,CDA,Newspapers,2021-02-02,Trouw
2767547,actor,CDA,Newspapers,2021-02-02,Trouw
2767559,actor,CDA,Newspapers,2021-02-03,Trouw
2767563,actor,CDA,Newspapers,2021-02-08,De Volkskrant
2767582,actor,CDA,Newspapers,2021-02-08,De Volkskrant
2767586,actor,CDA,Newspapers,2021-02-08,De Volkskrant
2767602,actor,CDA,Newspapers,2021-02-08,De Volkskrant
2767629,actor,CDA,Newspapers,2021-02-09,De Volkskrant
2767646,actor,CDA,Newspapers,2021-02-09,De Volkskrant
2767655,actor,CDA,Newspapers,2021-02-09,De Volkskrant
2767717,actor,CDA,Newspapers,2021-02-08,Trouw
2767718,actor,CDA,Newspapers,2021-02-08,Trouw
2767789,actor,CDA,Newspapers,2021-02-09,Trouw
2767790,actor,CDA,Newspapers,2021-02-09,Trouw
2767817,actor,CDA,Newspapers,2021-02-09,Trouw
2767823,actor,CDA,Newspapers,2021-02-09,Trouw
2767850,actor,CDA,Newspapers,2021-02-03,Trouw
2767869,actor,CDA,Newspapers,2021-02-03,Trouw
2768895,actor,CDA,Newspapers,2021-02-22,De Telegraaf
2769036,actor,CDA,Newspapers,2021-02-22,Algemeen Dagblad
2769038,actor,CDA,Newspapers,2021-02-22,Algemeen Dagblad
2769087,actor,CDA,Newspapers,2021-02-22,De Volkskrant
2769113,actor,CDA,Newspapers,2021-02-22,De Volkskrant
2769166,actor,CDA,Newspapers,2021-02-22,Trouw
2769171,actor,CDA,Newspapers,2021-02-22,Trouw
2769209,actor,CDA,Newspapers,2021-02-22,Trouw
2769302,actor,CDA,Newspapers,2021-02-22,NRC Handelsblad
2769316,actor,CDA,Newspapers,2021-02-22,NRC Handelsblad
2769352,actor,CDA,Newspapers,2021-02-22,NRC Handelsblad
2769375,actor,CDA,Newspapers,2021-02-23,Trouw
2769436,actor,CDA,Newspapers,2021-02-23,Trouw
2769458,actor,CDA,Newspapers,2021-02-23,De Telegraaf
2769468,actor,CDA,Newspapers,2021-02-23,De Telegraaf
2769593,actor,CDA,Newspapers,2021-02-23,De Telegraaf
2769639,actor,CDA,Newspapers,2021-02-23,Algemeen Dagblad
2769653,actor,CDA,Newspapers,2021-02-23,Algemeen Dagblad
2769657,actor,CDA,Newspapers,2021-02-23,Algemeen Dagblad
2769669,actor,CDA,Newspapers,2021-02-23,Algemeen Dagblad
2769732,actor,CDA,Newspapers,2021-02-23,De Volkskrant
2769757,actor,CDA,Newspapers,2021-02-23,De Volkskrant
2769767,actor,CDA,Newspapers,2021-02-23,De Volkskrant
2769794,actor,CDA,Online,2021-02-15,NOS nieuws
2769810,actor,CDA,Online,2021-02-15,NOS nieuws
2769821,actor,CDA,Online,2021-02-15,Nieuwsuur
2769860,actor,CDA,Online,2021-02-14,NOS nieuws
2769901,actor,CDA,Online,2021-02-14,Nieuwsuur
2769902,actor,CDA,Online,2021-02-14,Nieuwsuur
2769970,actor,CDA,Online,2021-02-12,NOS nieuws
2770067,actor,CDA,Online,2021-02-11,NOS nieuws
2770084,actor,CDA,Online,2021-02-11,NOS nieuws
2770119,actor,CDA,Online,2021-02-10,NOS nieuws
2770124,actor,CDA,Online,2021-02-10,NOS nieuws
2770137,actor,CDA,Online,2021-02-10,NOS nieuws
2770216,actor,CDA,Online,2021-02-09,NOS nieuws
2770217,actor,CDA,Online,2021-02-09,NOS nieuws
2770244,actor,CDA,Online,2021-02-09,NOS nieuws
2770248,actor,CDA,Online,2021-02-09,NOS nieuws
2770289,actor,CDA,Online,2021-02-08,NOS nieuws
2770300,actor,CDA,Online,2021-02-08,NOS nieuws
2770311,actor,CDA,Online,2021-02-08,NOS nieuws
2770312,actor,CDA,Online,2021-02-08,NOS nieuws
2770485,actor,CDA,Online,2021-02-05,NOS nieuws
2770520,actor,CDA,Online,2021-02-05,NOS nieuws
2770526,actor,CDA,Online,2021-02-05,NOS nieuws
2770530,actor,CDA,Online,2021-02-05,Nieuwsuur
2770573,actor,CDA,Online,2021-02-04,NOS nieuws
2770575,actor,CDA,Online,2021-02-04,NOS nieuws
2770613,actor,CDA,Online,2021-02-04,Nieuwsuur
2770634,actor,CDA,Online,2021-02-03,NOS nieuws
2770642,actor,CDA,Online,2021-02-03,NOS nieuws
2770644,actor,CDA,Online,2021-02-03,NOS nieuws
2770696,actor,CDA,Online,2021-02-02,NOS nieuws
2770709,actor,CDA,Online,2021-02-02,NOS nieuws
2770714,actor,CDA,Online,2021-02-02,NOS nieuws
2770764,actor,CDA,Online,2021-02-01,NOS nieuws
2770908,actor,CDA,Online,2021-01-30,NOS nieuws
2770916,actor,CDA,Online,2021-01-30,NOS nieuws
2770964,actor,CDA,Online,2021-01-29,NOS nieuws
2770968,actor,CDA,Online,2021-01-29,NOS nieuws
2770990,actor,CDA,Online,2021-01-29,NOS nieuws
2771014,actor,CDA,Online,2021-01-28,NOS nieuws
2771023,actor,CDA,Online,2021-01-28,NOS nieuws
2771100,actor,CDA,Online,2021-01-27,NOS nieuws
2771105,actor,CDA,Online,2021-01-27,NOS nieuws
2771135,actor,CDA,Online,2021-01-27,NOS nieuws
2771180,actor,CDA,Online,2021-01-26,NOS nieuws
2771194,actor,CDA,Online,2021-01-26,NOS nieuws
2771211,actor,CDA,Online,2021-01-26,NOS nieuws
2771295,actor,CDA,Online,2021-01-25,Nieuwsuur
2771296,actor,CDA,Online,2021-01-25,Nieuwsuur
2771299,actor,CDA,Online,2021-01-24,NOS nieuws
2771358,actor,CDA,Online,2021-01-23,NOS nieuws
2771361,actor,CDA,Online,2021-01-23,NOS nieuws
2771377,actor,CDA,Online,2021-01-23,NOS nieuws
2771410,actor,CDA,Online,2021-01-22,NOS nieuws
2771491,actor,CDA,Online,2021-01-21,NOS nieuws
2771505,actor,CDA,Online,2021-01-21,NOS nieuws
2771571,actor,CDA,Online,2021-01-20,NOS nieuws
2771642,actor,CDA,Online,2021-01-19,NOS nieuws
2771670,actor,CDA,Online,2021-01-19,NOS nieuws
2771671,actor,CDA,Online,2021-01-19,NOS nieuws
2771686,actor,CDA,Online,2021-01-19,NOS nieuws
2771687,actor,CDA,Online,2021-01-19,NOS nieuws
2771690,actor,CDA,Online,2021-01-19,NOS nieuws
2771711,actor,CDA,Online,2021-01-18,NOS nieuws
2771842,actor,CDA,Online,2021-01-16,NOS nieuws
2771849,actor,CDA,Online,2021-01-16,NOS nieuws
2771853,actor,CDA,Online,2021-01-16,NOS nieuws
2771885,actor,CDA,Online,2021-01-15,NOS nieuws
2771908,actor,CDA,Online,2021-01-15,NOS nieuws
2771913,actor,CDA,Online,2021-01-15,NOS nieuws
2771916,actor,CDA,Online,2021-01-15,NOS nieuws
2771926,actor,CDA,Online,2021-01-15,NOS nieuws
2771959,actor,CDA,Online,2021-01-14,NOS nieuws
2771960,actor,CDA,Online,2021-01-14,NOS nieuws
2771992,actor,CDA,Online,2021-01-14,NOS nieuws
2772045,actor,CDA,Online,2021-01-13,NOS nieuws
2772064,actor,CDA,Online,2021-01-13,NOS nieuws
2772111,actor,CDA,Online,2021-01-12,NOS nieuws
2772259,actor,CDA,Online,2021-01-10,NOS nieuws
2772303,actor,CDA,Online,2021-01-09,NOS nieuws
2772316,actor,CDA,Online,2021-01-09,NOS nieuws
2772342,actor,CDA,Online,2021-01-09,NOS nieuws
2772351,actor,CDA,Online,2021-01-08,NOS nieuws
2772388,actor,CDA,Online,2021-01-08,NOS nieuws
2772648,actor,CDA,Online,2021-01-04,NOS nieuws
2772651,actor,CDA,Online,2021-01-04,NOS nieuws
2778418,actor,CDA,Online,2021-01-24,NOS liveblog
2778498,actor,CDA,Online,2021-01-20,NOS liveblog
2778499,actor,CDA,Online,2021-01-20,NOS liveblog
2778503,actor,CDA,Online,2021-01-19,NOS liveblog
2778582,actor,CDA,Online,2021-01-15,NOS liveblog
2778583,actor,CDA,Online,2021-01-15,NOS liveblog
2778584,actor,CDA,Online,2021-01-15,NOS liveblog
2778637,actor,CDA,Online,2021-01-11,NOS liveblog
2863900,actor,CDA,Newspapers,2021-02-23,NRC Handelsblad
2863905,actor,CDA,Newspapers,2021-02-23,NRC Handelsblad
2863907,actor,CDA,Newspapers,2021-02-23,NRC Handelsblad
2863932,actor,CDA,Newspapers,2021-02-23,NRC Handelsblad
2863935,actor,CDA,Newspapers,2021-02-23,NRC Handelsblad
2863936,actor,CDA,Newspapers,2021-02-23,NRC Handelsblad
2863956,actor,CDA,Newspapers,2021-02-23,NRC Handelsblad
2864024,actor,CDA,Newspapers,2021-02-24,Trouw
2864061,actor,CDA,Newspapers,2021-02-24,De Telegraaf
2864072,actor,CDA,Newspapers,2021-02-24,De Telegraaf
2864189,actor,CDA,Newspapers,2021-02-24,De Telegraaf
2864191,actor,CDA,Newspapers,2021-02-24,De Telegraaf
2864192,actor,CDA,Newspapers,2021-02-24,De Telegraaf
2864208,actor,CDA,Newspapers,2021-02-24,De Telegraaf
2864234,actor,CDA,Newspapers,2021-02-24,Algemeen Dagblad
2864242,actor,CDA,Newspapers,2021-02-24,Algemeen Dagblad
2864314,actor,CDA,Newspapers,2021-02-24,De Volkskrant
2864317,actor,CDA,Newspapers,2021-02-24,De Volkskrant
2864365,actor,CDA,Newspapers,2021-02-24,NRC Handelsblad
2864369,actor,CDA,Newspapers,2021-02-24,NRC Handelsblad
2864377,actor,CDA,Newspapers,2021-02-24,NRC Handelsblad
2864383,actor,CDA,Newspapers,2021-02-24,NRC Handelsblad
2864402,actor,CDA,Newspapers,2021-02-24,NRC Handelsblad
2864473,actor,CDA,Newspapers,2021-02-25,Trouw
2864519,actor,CDA,Newspapers,2021-02-25,Trouw
2864521,actor,CDA,Newspapers,2021-02-25,Trouw
2864548,actor,CDA,Newspapers,2021-02-25,De Telegraaf
